epoch,loss_cov,loss_marginal,step
0,0.8661291599273682,4.383430480957031,31
1,0.7517650127410889,1.7438783645629883,63
2,0.45560410618782043,1.4278843402862549,95
3,0.4466283619403839,1.3262805938720703,127
4,0.42894306778907776,1.3047127723693848,159
5,0.4309837818145752,1.2948154211044312,191
6,0.4298679530620575,1.293172001838684,223
7,0.4290229082107544,1.2931491136550903,255
8,0.42904576659202576,1.29217529296875,287
9,0.4291493892669678,1.2918649911880493,319
