epoch,loss,loss_corr,loss_marginal,step
0,0.08269426226615906,0.022385237738490105,0.060309022665023804,49
0,0.06538999080657959,0.019326867535710335,0.046063125133514404,99
0,0.06634479016065598,0.019519643858075142,0.046825144439935684,149
1,0.051906898617744446,0.012124482542276382,0.03978241607546806,199
1,0.04670040309429169,0.014487484470009804,0.032212916761636734,249
1,0.03850354999303818,0.012089715339243412,0.02641383558511734,299
