epoch,loss_cov,loss_marginal,step
0,0.09872448444366455,0.2710665166378021,127
1,0.044852085411548615,0.09671176224946976,255
2,0.028013240545988083,0.09052305668592453,383
3,0.02348385564982891,0.08567751199007034,511
4,0.02279406040906906,0.07859480381011963,639
5,0.022965654730796814,0.07538529485464096,767
6,0.022026121616363525,0.0706903263926506,895
