epoch,loss_cov,loss_marginal,step
0,0.10517490655183792,1.1471614837646484,31
1,0.0761299654841423,0.16125857830047607,63
2,0.05065955966711044,0.06825954467058182,95
3,0.04577520489692688,0.049933742731809616,127
4,0.04404749348759651,0.044549018144607544,159
5,0.04494250565767288,0.043079134076833725,191
6,0.044964976608753204,0.04200934246182442,223
7,0.044173046946525574,0.041924238204956055,255
8,0.04386217147111893,0.04141339287161827,287
9,0.044343482702970505,0.04108447581529617,319
